age,metric,group
young,10336.187545578105,control_after_4
young,9495.209750004635,control_after_4
young,11617.393164625444,control_after_4
young,10005.097796995862,control_after_4
young,9694.406293900367,control_after_4
young,10044.853830880416,control_after_4
young,10554.792650594067,control_after_4
young,10356.598076915876,control_after_4
young,10934.131792153921,control_after_4
young,9594.407382450565,control_after_4
young,8871.680709284188,control_after_4
young,9973.458214291977,control_after_4
young,10792.416094157063,control_after_4
young,11300.656486462918,control_after_4
young,10418.060324202184,control_after_4
young,10004.22885674788,control_after_4
young,9698.651952599452,control_after_4
young,12555.807945927732,control_after_4
young,10886.891932626464,control_after_4
young,11218.484186331643,control_after_4
young,9813.340675725405,control_after_4
young,10702.98936522786,control_after_4
young,9654.338142760615,control_after_4
young,10054.845304180413,control_after_4
young,11208.800672574065,control_after_4
young,9569.113414949565,control_after_4
young,9429.865694167076,control_after_4
young,9595.745780948766,control_after_4
young,10511.489845582937,control_after_4
young,9662.497166130335,control_after_4
young,9048.934074881608,control_after_4
young,9070.437144367108,control_after_4
young,7723.5983334054945,control_after_4
young,11304.786599281824,control_after_4
young,9228.622814909313,control_after_4
young,10560.618721798444,control_after_4
young,11283.372841762462,control_after_4
young,11629.542257689089,control_after_4
young,10552.94701971063,control_after_4
young,10495.977097877698,control_after_4
young,10658.494845658452,control_after_4
young,10437.590690886971,control_after_4
young,9138.019911962681,control_after_4
young,8783.454308839844,control_after_4
young,9480.053257229192,control_after_4
young,9489.251745996262,control_after_4
young,10694.319439781713,control_after_4
young,10251.83735705024,control_after_4
young,9921.166194840464,control_after_4
young,11511.60146703553,control_after_4
young,11130.14227299374,control_after_4
young,8229.707049831024,control_after_4
young,9958.519896278609,control_after_4
young,10043.965672699751,control_after_4
young,9040.438718203606,control_after_4
young,6736.592713961452,control_after_4
young,10666.17791535058,control_after_4
young,9586.465582363824,control_after_4
young,7864.326855238577,control_after_4
young,9773.072532513002,control_after_4
young,5148.301529326092,control_after_4
young,8852.064479437504,control_after_4
young,10016.838111454825,control_after_4
young,10778.946130882523,control_after_4
young,10584.805502189436,control_after_4
young,12112.48214382249,control_after_4
young,7846.744299447699,control_after_4
young,9468.314075828775,control_after_4
young,10111.701931576265,control_after_4
young,9429.412353020563,control_after_4
young,11929.985526885946,control_after_4
young,9078.288909962193,control_after_4
young,10433.860354610688,control_after_4
young,10486.66859364084,control_after_4
young,11907.831505684933,control_after_4
young,10026.729193333142,control_after_4
young,8507.012565313415,control_after_4
young,9667.11456474864,control_after_4
young,11871.400320520099,control_after_4
young,9319.413526158016,control_after_4
young,9457.991394868208,control_after_4
young,7598.1381056576665,control_after_4
young,10110.64506882817,control_after_4
young,10192.298784641203,control_after_4
young,9038.577178902602,control_after_4
young,12495.12140783935,control_after_4
young,11596.210634621882,control_after_4
young,10586.480694395988,control_after_4
young,10197.399573955528,control_after_4
young,10324.938985029296,control_after_4
young,9578.382561916987,control_after_4
young,10821.312267673697,control_after_4
young,8781.408646813938,control_after_4
young,9703.907800061277,control_after_4
young,10963.138820632297,control_after_4
young,11631.205371051954,control_after_4
young,10495.701674271819,control_after_4
young,12493.794912417121,control_after_4
young,8355.02748128322,control_after_4
young,9360.1143121962,control_after_4
young,11172.111284602513,control_after_4
young,11460.976199477189,control_after_4
young,10940.59244675773,control_after_4
young,10783.652615386161,control_after_4
young,9050.050355918325,control_after_4
young,9375.53892108503,control_after_4
young,9994.57475351126,control_after_4
young,10059.345958324822,control_after_4
young,10367.947339728966,control_after_4
young,12004.176422950226,control_after_4
young,9972.310431321775,control_after_4
young,10858.144484892478,control_after_4
young,10860.584051719725,control_after_4
young,8752.135048759292,control_after_4
young,10381.814558685177,control_after_4
young,10004.185477964991,control_after_4
young,10247.428408883736,control_after_4
young,10281.762667689914,control_after_4
young,12800.194015583702,control_after_4
young,10897.766946775553,control_after_4
young,10322.472309956382,control_after_4
young,11087.799698393443,control_after_4
young,8003.698850732907,control_after_4
young,8431.749640335478,control_after_4
young,9906.87171168092,control_after_4
young,9684.252369124739,control_after_4
young,10055.520926991208,control_after_4
young,10122.387542861568,control_after_4
young,10038.50886058269,control_after_4
young,10988.300329077889,control_after_4
young,11202.915488668923,control_after_4
young,11411.203853353429,control_after_4
young,8089.854835477384,control_after_4
young,10794.786799491954,control_after_4
young,10953.560742303322,control_after_4
young,9677.077884485887,control_after_4
young,10768.016657304837,control_after_4
young,10952.803857711138,control_after_4
young,8910.802520279894,control_after_4
young,9929.290877253294,control_after_4
young,8778.195521880349,control_after_4
young,10524.087022825188,control_after_4
young,11276.11610000317,control_after_4
young,9300.348830148505,control_after_4
young,9587.329945708327,control_after_4
young,11134.925543477666,control_after_4
young,9970.70725338853,control_after_4
young,9481.185727861734,control_after_4
young,12277.826961405015,control_after_4
young,9361.171901515505,control_after_4
young,9165.74671707098,control_after_4
young,9180.32487959774,control_after_4
young,8878.018691426729,control_after_4
young,10689.033662950755,control_after_4
young,9922.84534993038,control_after_4
young,10120.598425186057,control_after_4
young,9909.210969165142,control_after_4
young,10388.39299474608,control_after_4
young,9095.987723280079,control_after_4
young,9354.59038832049,control_after_4
young,11173.080151327214,control_after_4
young,11195.935669679724,control_after_4
young,10280.851765527865,control_after_4
young,12622.162786867275,control_after_4
young,9180.431882504838,control_after_4
young,12123.385662305815,control_after_4
young,8493.689955107857,control_after_4
young,8668.266990339,control_after_4
young,8584.048441565064,control_after_4
young,9378.852126325977,control_after_4
young,11753.756779087018,control_after_4
young,10676.58623557704,control_after_4
young,7579.325666629795,control_after_4
young,11000.020502690493,control_after_4
young,10275.519628752516,control_after_4
young,9915.298876638491,control_after_4
young,9875.910342281973,control_after_4
young,8047.431301760086,control_after_4
young,8491.53879332805,control_after_4
young,11839.040285837104,control_after_4
young,10932.35363308467,control_after_4
young,9881.808753143127,control_after_4
young,10536.134958983168,control_after_4
young,9247.68824733158,control_after_4
young,8915.297480961965,control_after_4
young,10195.27411030562,control_after_4
young,11543.81703764692,control_after_4
young,9132.572202732514,control_after_4
young,8204.549428439293,control_after_4
young,10392.511436558074,control_after_4
young,9529.151249288232,control_after_4
young,12511.238089915105,control_after_4
young,11077.69831443104,control_after_4
young,9780.819068105793,control_after_4
young,10742.659982452513,control_after_4
young,10326.331775854376,control_after_4
young,10493.474334743527,control_after_4
young,10296.256291657912,control_after_4
young,8563.111516832507,control_after_4
young,9978.723511251686,control_after_4
young,9885.90974893993,control_after_4
young,6716.95524122892,control_after_4
young,9362.28098709099,control_after_4
young,9577.131417543358,control_after_4
young,10058.825494776102,control_after_4
young,11196.642310522353,control_after_4
young,9652.801415203965,control_after_4
young,10348.30276262215,control_after_4
young,11005.960397234114,control_after_4
young,13025.416197750837,control_after_4
young,8242.116751251413,control_after_4
young,9996.050008723905,control_after_4
young,11452.98314855746,control_after_4
young,12151.576356885358,control_after_4
young,8017.5012115740565,control_after_4
young,9108.334667666135,control_after_4
young,9433.464306638549,control_after_4
young,9521.736684899084,control_after_4
young,9510.353350949963,control_after_4
young,9910.344081388614,control_after_4
young,7948.4216819391195,control_after_4
young,8989.559808227024,control_after_4
young,10410.298139392999,control_after_4
young,10421.288117797598,control_after_4
young,8571.806330465664,control_after_4
young,11480.579133651294,control_after_4
young,9795.884235514184,control_after_4
young,10215.23554379236,control_after_4
young,9827.210473449935,control_after_4
young,11496.69583185613,control_after_4
young,9518.054812479915,control_after_4
young,9940.38198210791,control_after_4
young,10996.89675545073,control_after_4
young,9287.922519606112,control_after_4
young,11646.975238355088,control_after_4
young,10404.896542894432,control_after_4
young,8794.650798311479,control_after_4
young,8888.32107794836,control_after_4
young,9715.679167257014,control_after_4
young,11241.569147870923,control_after_4
young,11258.796150820446,control_after_4
young,10600.955299908712,control_after_4
young,10846.981120752078,control_after_4
young,9329.66417617811,control_after_4
young,9838.549939691555,control_after_4
young,10923.14931827596,control_after_4
young,8335.281542798968,control_after_4
young,10110.976333064182,control_after_4
young,11683.644633867727,control_after_4
young,9286.139471581184,control_after_4
young,8194.458819664631,control_after_4
young,9957.037498505573,control_after_4
young,12320.326915675614,control_after_4
young,10082.24015884006,control_after_4
young,10305.12960523676,control_after_4
young,11387.8716850652,control_after_4
young,9153.954699723216,control_after_4
young,10016.594753275911,control_after_4
young,9075.67068820478,control_after_4
young,11620.185180573,control_after_4
young,8695.437069857606,control_after_4
young,8747.064931264844,control_after_4
young,10017.141035528344,control_after_4
young,9708.98658525837,control_after_4
young,9459.455981796043,control_after_4
young,9167.332228807687,control_after_4
young,9649.853290743034,control_after_4
young,9257.68559815442,control_after_4
young,7654.6405319245605,control_after_4
young,10362.95005472031,control_after_4
young,11612.701315196131,control_after_4
young,10763.41604702453,control_after_4
young,8198.240454093917,control_after_4
young,9364.729307271293,control_after_4
young,11040.426032396768,control_after_4
young,9023.288572390938,control_after_4
young,9240.383418916335,control_after_4
young,10994.602982096918,control_after_4
young,9074.489296332416,control_after_4
young,8869.363013387954,control_after_4
young,10310.037722507826,control_after_4
young,10210.30309527579,control_after_4
young,8704.931318590448,control_after_4
young,9519.394698632124,control_after_4
young,8269.042537688407,control_after_4
young,9860.820266634162,control_after_4
young,10249.69322383893,control_after_4
young,11943.978256577155,control_after_4
young,9596.73568881792,control_after_4
young,10024.1236341946,control_after_4
young,9060.554055453096,control_after_4
young,10242.59044193114,control_after_4
young,9056.326647359769,control_after_4
young,9952.369886400324,control_after_4
young,10772.393235322626,control_after_4
young,10282.024002235245,control_after_4
young,11830.319991819144,control_after_4
young,10226.923861372123,control_after_4
young,9270.032366262307,control_after_4
young,10131.76642239868,control_after_4
young,10046.969548550875,control_after_4
young,8088.649579404415,control_after_4
young,10578.703759050857,control_after_4
young,8764.104356483136,control_after_4
young,9260.588152860122,control_after_4
young,11293.87491092847,control_after_4
young,9258.48521678927,control_after_4
young,10791.529556174946,control_after_4
young,9289.749449470035,control_after_4
young,10499.47973788169,control_after_4
young,9868.871041712111,control_after_4
young,10673.448200785175,control_after_4
young,11715.701419529581,control_after_4
young,9860.348146747083,control_after_4
young,11361.752221028504,control_after_4
young,9927.82600743819,control_after_4
young,10433.59646281923,control_after_4
young,10006.406014210876,control_after_4
young,8790.603760337905,control_after_4
young,10920.078787033963,control_after_4
young,9451.750357087882,control_after_4
young,10754.2674499883,control_after_4
young,9782.945683306767,control_after_4
young,10339.02667289418,control_after_4
young,10879.458472539589,control_after_4
young,10975.241444323596,control_after_4
young,10309.011436529494,control_after_4
young,9116.47113025776,control_after_4
young,8953.393662544046,control_after_4
young,10647.952971955743,control_after_4
young,12543.983469889099,control_after_4
young,9649.50784666827,control_after_4
young,9577.481878022169,control_after_4
young,10907.843244471882,control_after_4
young,9389.77430678562,control_after_4
young,9397.147874444212,control_after_4
young,11102.593162770583,control_after_4
young,10977.85317441698,control_after_4
young,9120.562786626375,control_after_4
young,11160.609300226033,control_after_4
young,10309.072078324287,control_after_4
young,9472.311581365544,control_after_4
young,11063.182092507439,control_after_4
young,9265.550986085118,control_after_4
young,9888.136353465094,control_after_4
young,8997.521231060937,control_after_4
young,8570.469401455874,control_after_4
young,9745.16226300891,control_after_4
young,11146.463460786443,control_after_4
young,8505.602911494769,control_after_4
young,8100.245571318916,control_after_4
young,10615.52527327644,control_after_4
young,10204.316570730136,control_after_4
young,10104.61485608484,control_after_4
young,9568.50634842185,control_after_4
young,9825.834169474048,control_after_4
young,9225.69670542615,control_after_4
young,10014.134735969785,control_after_4
young,10075.101318393707,control_after_4
young,10750.17231842208,control_after_4
young,10194.163037402188,control_after_4
young,9832.406049291618,control_after_4
young,11560.634002114595,control_after_4
young,8952.720775628493,control_after_4
young,10530.213780761755,control_after_4
young,10418.32559572722,control_after_4
young,9637.700983478326,control_after_4
young,9119.789150083434,control_after_4
young,8583.190253455174,control_after_4
young,8274.165200726715,control_after_4
young,11783.82802384217,control_after_4
young,10229.843335883616,control_after_4
young,10296.188838843394,control_after_4
young,11379.661752049162,control_after_4
young,9999.442252954095,control_after_4
young,9724.862153735952,control_after_4
young,10013.645267715301,control_after_4
young,8208.656507908689,control_after_4
young,8932.581624275386,control_after_4
young,8458.24967429018,control_after_4
young,9352.835789436045,control_after_4
young,10208.477157400037,control_after_4
young,9280.726981794101,control_after_4
young,9253.183474487443,control_after_4
young,10558.484700839566,control_after_4
young,10509.572505166083,control_after_4
young,12009.21681195255,control_after_4
young,9184.71306715518,control_after_4
young,9141.57550589217,control_after_4
young,11224.04309331728,control_after_4
young,8861.879272182503,control_after_4
young,9470.373938583845,control_after_4
young,9651.710823886559,control_after_4
young,9100.687974806058,control_after_4
young,12482.164079891627,control_after_4
young,9091.070236143063,control_after_4
young,9374.633024490066,control_after_4
young,9989.73747746123,control_after_4
young,10764.10499229504,control_after_4
young,9587.827134149546,control_after_4
young,9077.112707480368,control_after_4
young,10540.38263739308,control_after_4
young,8316.433390526636,control_after_4
young,11785.810052536492,control_after_4
young,9842.398144424036,control_after_4
young,12236.600783459664,control_after_4
young,10906.139350996067,control_after_4
young,10548.011191123016,control_after_4
young,9920.3572409238,control_after_4
young,11669.55146317071,control_after_4
young,10392.686343763244,control_after_4
young,10751.051433607852,control_after_4
young,11694.272763897863,control_after_4
young,8982.44188129748,control_after_4
young,11430.39770134776,control_after_4
young,9560.403717330426,control_after_4
young,8839.238645423082,control_after_4
young,9451.339140471562,control_after_4
young,11797.520402437312,control_after_4
young,11060.735366645495,control_after_4
young,9337.98880314762,control_after_4
young,11292.09955232762,control_after_4
young,11458.151003233226,control_after_4
young,10320.097433028279,control_after_4
young,8559.398469527832,control_after_4
young,10276.820692519188,control_after_4
young,8514.189355782293,control_after_4
young,12278.030927358459,control_after_4
young,9670.907501867829,control_after_4
young,9326.726912652182,control_after_4
young,10208.785981599505,control_after_4
young,7481.434203529969,control_after_4
young,9809.758243385622,control_after_4
young,7499.239474253185,control_after_4
young,8871.473355440421,control_after_4
young,9645.202593078777,control_after_4
young,9766.064598921617,control_after_4
young,9361.694712526969,control_after_4
young,8856.648013879252,control_after_4
young,10116.073394173183,control_after_4
young,9074.373720969648,control_after_4
young,11304.423314515987,control_after_4
young,9936.987311269724,control_after_4
young,9687.747668935579,control_after_4
young,11051.882591246382,control_after_4
young,11362.428057608933,control_after_4
young,9737.461117506151,control_after_4
young,10626.93691689602,control_after_4
young,11183.042550938486,control_after_4
young,9444.72781697612,control_after_4
young,9741.87040533429,control_after_4
young,11765.15933912329,control_after_4
young,10915.853412255497,control_after_4
young,9769.148736095243,control_after_4
young,10795.668898081645,control_after_4
young,12132.07126442661,control_after_4
young,8853.473873741876,control_after_4
young,9197.042964780092,control_after_4
young,10698.045847030517,control_after_4
young,8521.461131099093,control_after_4
young,7068.098830108026,control_after_4
young,13163.707941233712,control_after_4
young,11175.913107160723,control_after_4
young,10032.241809644607,control_after_4
young,9066.144657973646,control_after_4
young,9697.820577527686,control_after_4
young,10051.895403062856,control_after_4
young,12134.139018164946,control_after_4
young,10447.311537160498,control_after_4
young,11674.196704960734,control_after_4
young,9228.430768483635,control_after_4
young,10624.266919314925,control_after_4
young,11341.80141911124,control_after_4
young,9547.675439382045,control_after_4
young,9899.086701183072,control_after_4
young,10343.045207313695,control_after_4
young,10091.018481323044,control_after_4
young,10038.980524617056,control_after_4
young,9947.821048537953,control_after_4
young,9409.14267707093,control_after_4
young,8596.255629291587,control_after_4
young,7675.121869847523,control_after_4
young,10986.89866188411,control_after_4
young,9315.6026212348,control_after_4
young,8646.590355870745,control_after_4
young,8254.0479261701,control_after_4
young,12420.894909203616,control_after_4
young,11569.159179501408,control_after_4
young,11107.18245772703,control_after_4
young,10669.051251129455,control_after_4
young,11500.797740978074,control_after_4
young,9224.937238292992,control_after_4
young,9954.149961965633,control_after_4
young,10944.331030291394,control_after_4
young,9608.193387816622,control_after_4
young,10382.273863076862,control_after_4
young,11301.340795115098,control_after_4
young,9922.735269564208,control_after_4
young,10669.58800610643,control_after_4
young,8134.506604563994,control_after_4
young,9619.555800118806,control_after_4
young,8815.059155691992,control_after_4
young,8779.160754647792,control_after_4
young,7593.149684790066,control_after_4
young,10924.95770170378,control_after_4
young,10365.782197254981,control_after_4
young,10643.112436637803,control_after_4
young,9453.099018343075,control_after_4
young,8245.823362066541,control_after_4
young,11112.57698623078,control_after_4
young,9960.398098633077,control_after_4
young,10892.161526844508,control_after_4
young,12599.887286927968,control_after_4
young,9963.96385025,control_after_4
young,8693.871198446535,control_after_4
young,11076.557453111085,control_after_4
young,9647.545329089748,control_after_4
young,9534.849653799047,control_after_4
young,9158.651912654117,control_after_4
young,9521.999493126994,control_after_4
young,9839.075266975295,control_after_4
young,9307.271845138463,control_after_4
young,11328.573876284741,control_after_4
young,10693.265160693618,control_after_4
young,10680.609374974307,control_after_4
young,9556.076368031716,control_after_4
young,10270.604230355215,control_after_4
young,10215.14845777083,control_after_4
young,10217.197243125689,control_after_4
young,9637.296422670817,control_after_4
young,10327.978014505807,control_after_4
young,9271.292948525252,control_after_4
young,11141.655584849312,control_after_4
young,12604.290243718071,control_after_4
young,10650.422763723203,control_after_4
young,11400.252410442557,control_after_4
young,9930.022752517485,control_after_4
young,11380.938322249147,control_after_4
young,9828.711672101148,control_after_4
young,7811.223068306952,control_after_4
young,10871.175134602594,control_after_4
young,11177.545541700878,control_after_4
young,9754.504030709099,control_after_4
young,8072.039687550698,control_after_4
young,8956.395839797437,control_after_4
young,11594.186923914684,control_after_4
young,10630.724143576603,control_after_4
young,10961.053528489112,control_after_4
young,9328.730796449041,control_after_4
young,10056.075296256207,control_after_4
young,9325.038438902391,control_after_4
young,9685.340462179049,control_after_4
young,9087.420136746881,control_after_4
young,11941.01196878565,control_after_4
young,11365.48352235957,control_after_4
young,12402.792516719179,control_after_4
young,11767.676759651891,control_after_4
young,10264.926473063042,control_after_4
young,8181.864952930095,control_after_4
young,9441.141355963562,control_after_4
young,8432.628166012964,control_after_4
young,10294.094159814453,control_after_4
young,9870.247253151154,control_after_4
young,9679.321698670175,control_after_4
young,11538.491516999287,control_after_4
young,10337.02338483087,control_after_4
young,9175.618798530388,control_after_4
young,9635.024779514788,control_after_4
young,10417.664804969203,control_after_4
young,9961.182714161803,control_after_4
young,9178.61177106903,control_after_4
young,9795.937846603372,control_after_4
young,9388.617342894591,control_after_4
young,11839.755056570095,control_after_4
young,9543.784637759398,control_after_4
young,9871.400782282119,control_after_4
young,11275.19143729384,control_after_4
young,10386.450407442426,control_after_4
young,10879.063847959122,control_after_4
young,10295.005073714725,control_after_4
young,9570.188278468944,control_after_4
young,10958.205234838048,control_after_4
young,10077.279560934552,control_after_4
young,9473.450415764495,control_after_4
young,10754.326003163038,control_after_4
young,8943.674971977738,control_after_4
young,11435.21410709105,control_after_4
young,10838.540368271197,control_after_4
young,9767.425942081616,control_after_4
young,11547.666180153072,control_after_4
young,12303.025463465014,control_after_4
young,9064.762659520933,control_after_4
young,7607.858395654093,control_after_4
young,10724.413711819005,control_after_4
young,9158.649020910882,control_after_4
young,11145.22340864778,control_after_4
young,11306.760931460203,control_after_4
young,10291.183557525694,control_after_4
young,11054.059939958492,control_after_4
young,11666.743308553172,control_after_4
young,9558.229438156945,control_after_4
young,9581.056889157368,control_after_4
young,9831.982651149214,control_after_4
young,9423.93194916344,control_after_4
young,9062.476592272611,control_after_4
young,10361.865894213068,control_after_4
young,10989.644496827748,control_after_4
young,10327.445877181968,control_after_4
young,9918.235765032985,control_after_4
young,9249.727526279497,control_after_4
young,8300.281859855355,control_after_4
young,10734.149989086947,control_after_4
young,10864.88567770195,control_after_4
young,11482.298128518954,control_after_4
young,10704.379185605749,control_after_4
young,8255.16683459543,control_after_4
young,10478.53161198683,control_after_4
young,10062.802571783033,control_after_4
young,10384.99030466212,control_after_4
young,11155.791460901251,control_after_4
young,8951.823503313452,control_after_4
young,11622.979918614934,control_after_4
young,9391.580956974429,control_after_4
young,9515.301450050003,control_after_4
young,8254.372128318884,control_after_4
young,10207.860973629653,control_after_4
young,8241.522385111199,control_after_4
young,10813.653448759253,control_after_4
young,9607.384182940623,control_after_4
young,8231.401970679968,control_after_4
young,8492.39516967111,control_after_4
young,12979.431802600217,control_after_4
young,11034.575635707566,control_after_4
young,10855.244673900484,control_after_4
young,11818.539806952243,control_after_4
young,11575.318049971513,control_after_4
young,10108.17396526395,control_after_4
young,11062.150283686058,control_after_4
young,7415.95616270855,control_after_4
young,8993.110559021063,control_after_4
young,8428.086625454172,control_after_4
young,10934.25643168267,control_after_4
young,9787.51364618773,control_after_4
young,10046.247921191045,control_after_4
young,11630.70004057547,control_after_4
young,10043.36050705248,control_after_4
young,10613.545565461336,control_after_4
young,9731.124919428301,control_after_4
young,10983.77692756322,control_after_4
young,10196.780232019692,control_after_4
young,9331.545835837858,control_after_4
young,10720.076968623653,control_after_4
young,9983.166317336112,control_after_4
young,9654.481970878891,control_after_4
young,11620.420668451143,control_after_4
young,11218.059667055742,control_after_4
young,10153.224139878366,control_after_4
young,8001.138477125946,control_after_4
young,8921.570421385333,control_after_4
young,8541.40952816872,control_after_4
young,10355.945759743925,control_after_4
young,9015.158531515204,control_after_4
young,10177.356772942174,control_after_4
young,10080.891376227753,control_after_4
young,9603.575453593196,control_after_4
young,10078.566961500796,control_after_4
young,9164.092429465674,control_after_4
young,10324.431872162024,control_after_4
young,9866.464174714976,control_after_4
young,9558.692063876268,control_after_4
young,9100.593907159597,control_after_4
young,9824.359167977016,control_after_4
young,9497.269162283766,control_after_4
young,10589.687798885581,control_after_4
young,9150.687646922173,control_after_4
young,7376.6008160805095,control_after_4
young,11027.97325652409,control_after_4
young,6987.257546013599,control_after_4
young,8201.931976224092,control_after_4
young,9968.896104563062,control_after_4
young,10649.063537067974,control_after_4
young,10536.666738263555,control_after_4
young,11002.284282822504,control_after_4
young,8125.9111302208,control_after_4
young,12112.535203187033,control_after_4
young,12745.663387021696,control_after_4
young,10116.528650957156,control_after_4
young,9507.671057765956,control_after_4
young,10554.83764536467,control_after_4
young,10845.052828993537,control_after_4
young,11847.987337458026,control_after_4
young,9680.796970839721,control_after_4
young,9213.739962718682,control_after_4
young,10249.9530841595,control_after_4
young,9489.07438606053,control_after_4
young,9986.871083575452,control_after_4
young,10321.74451027104,control_after_4
young,7667.940368918712,control_after_4
young,11143.076377348687,control_after_4
young,9146.290257456827,control_after_4
young,8133.352232338008,control_after_4
young,9501.366675999974,control_after_4
young,10393.458727361798,control_after_4
young,9438.478066973625,control_after_4
young,12560.22847081674,control_after_4
young,11821.366594300593,control_after_4
young,10603.134950522752,control_after_4
young,9439.648757984494,control_after_4
young,9860.582254956835,control_after_4
young,10323.136699920884,control_after_4
young,8450.282745158614,control_after_4
young,10887.080118372643,control_after_4
young,10187.774435148736,control_after_4
young,10768.760561291492,control_after_4
young,9287.120696758182,control_after_4
young,11175.48553637083,control_after_4
young,9781.003042797282,control_after_4
young,10920.54691255245,control_after_4
young,10739.888733890035,control_after_4
young,8648.535705177823,control_after_4
young,10063.598143523248,control_after_4
young,8313.371857184147,control_after_4
young,8535.85172142631,control_after_4
young,10028.204993269323,control_after_4
young,8029.828345263411,control_after_4
young,9804.09368821909,control_after_4
young,9315.441473782848,control_after_4
young,11328.130461023866,control_after_4
young,10203.272520290566,control_after_4
young,8319.492036673295,control_after_4
young,10959.155953046746,control_after_4
young,10225.724317827513,control_after_4
young,9752.24610145821,control_after_4
young,9870.39199157529,control_after_4
young,9136.883769086502,control_after_4
young,9956.632189959804,control_after_4
young,9560.340818357769,control_after_4
young,9927.501322429078,control_after_4
young,10245.075036578606,control_after_4
young,10052.096890455856,control_after_4
young,10411.278088069637,control_after_4
young,10666.951786380178,control_after_4
young,9506.570030029126,control_after_4
young,7619.397984699527,control_after_4
young,10923.058553823783,control_after_4
young,8714.405363917713,control_after_4
young,9412.405532609338,control_after_4
young,8718.027343266833,control_after_4
young,11545.36516462855,control_after_4
young,9145.627230986529,control_after_4
young,8319.585694276484,control_after_4
young,10956.212154574008,control_after_4
young,8694.050559830279,control_after_4
young,11267.212466342906,control_after_4
young,10907.007740414512,control_after_4
young,9533.768465349194,control_after_4
young,9675.404293940703,control_after_4
young,9568.133934366864,control_after_4
young,9282.70664740886,control_after_4
young,8032.198519766282,control_after_4
young,10546.670128301303,control_after_4
young,9591.128469543482,control_after_4
young,9465.350758636196,control_after_4
young,8181.757926102631,control_after_4
young,9162.334374839551,control_after_4
young,11230.996480438955,control_after_4
young,8900.799215717101,control_after_4
young,9433.325457771802,control_after_4
young,9832.028630163148,control_after_4
young,9501.499081304866,control_after_4
young,12489.034006341239,control_after_4
young,11972.273317438307,control_after_4
young,10072.020748305358,control_after_4
young,9055.246111205444,control_after_4
young,8684.197254991492,control_after_4
young,10098.307561549114,control_after_4
young,9647.124353028714,control_after_4
young,11117.542038768193,control_after_4
young,9694.504866024705,control_after_4
young,8561.38668149198,control_after_4
young,8098.956903924028,control_after_4
young,9624.616841786941,control_after_4
young,9150.744971311356,control_after_4
young,8837.71621120854,control_after_4
young,9946.359622947359,control_after_4
young,9845.125244297897,control_after_4
young,8032.233315245681,control_after_4
young,8578.383883237191,control_after_4
young,9467.588357480998,control_after_4
young,10215.284658786983,control_after_4
young,8559.67705614838,control_after_4
young,10724.71213534648,control_after_4
young,9727.277171053265,control_after_4
young,10735.396948732441,control_after_4
young,10610.76249619304,control_after_4
young,10199.903190035659,control_after_4
young,8518.252950551616,control_after_4
young,9487.96037192272,control_after_4
young,10405.491250735988,control_after_4
young,10172.475999511666,control_after_4
young,10672.624540814919,control_after_4
young,11096.012206403031,control_after_4
young,9946.825405742758,control_after_4
young,10252.58542295531,control_after_4
young,8283.832357367435,control_after_4
young,10210.687262145491,control_after_4
young,11244.491090753541,control_after_4
young,9742.533506430966,control_after_4
young,10670.841492495298,control_after_4
young,9976.522374101178,control_after_4
young,9121.402943119654,control_after_4
young,8669.031928412602,control_after_4
young,10882.40066281267,control_after_4
young,10923.263612002916,control_after_4
young,8156.32748282703,control_after_4
young,9929.500868296731,control_after_4
young,12800.263314103271,control_after_4
young,9547.531789386665,control_after_4
young,8865.151199530239,control_after_4
young,8537.170167521714,control_after_4
young,9661.390095069442,control_after_4
young,7365.147857450093,control_after_4
young,8702.60184806602,control_after_4
young,11445.351468123345,control_after_4
young,8581.463598235832,control_after_4
adult,14356.084285130743,control_after_4
adult,12628.637811391804,control_after_4
adult,15235.089474961447,control_after_4
adult,15978.758435325564,control_after_4
adult,14546.691834447902,control_after_4
adult,18014.95128367952,control_after_4
adult,16148.663309197842,control_after_4
adult,10075.402667177686,control_after_4
adult,15711.989448885774,control_after_4
adult,14531.608152738783,control_after_4
adult,11663.07505325288,control_after_4
adult,15777.135696001287,control_after_4
adult,15601.439746731854,control_after_4
adult,11602.348428350502,control_after_4
adult,12402.873748089129,control_after_4
adult,16716.894790799146,control_after_4
adult,14261.04476038927,control_after_4
adult,12623.766338661388,control_after_4
adult,11230.924519273085,control_after_4
adult,15907.864256020397,control_after_4
adult,15329.56635210375,control_after_4
adult,16624.636729493326,control_after_4
adult,14668.897706561842,control_after_4
adult,16614.42900039893,control_after_4
adult,17829.91925894521,control_after_4
adult,16129.351792232408,control_after_4
adult,14243.97207038167,control_after_4
adult,14071.90547427991,control_after_4
adult,16403.477410837237,control_after_4
adult,13694.275504386309,control_after_4
adult,15477.34531649146,control_after_4
adult,10001.050456071356,control_after_4
adult,14265.085491372738,control_after_4
adult,15878.336078139933,control_after_4
adult,12499.19570074679,control_after_4
adult,12596.768874089877,control_after_4
adult,15732.417973449375,control_after_4
adult,14215.504064272354,control_after_4
adult,13534.635728609517,control_after_4
adult,17582.837706450155,control_after_4
adult,15043.014545902843,control_after_4
adult,15932.301579147086,control_after_4
adult,13310.367409510434,control_after_4
adult,15585.779205993715,control_after_4
adult,15367.980658834045,control_after_4
adult,16847.03972844341,control_after_4
