,user_id,visit_id,visit_duration
9744,NGK8FN,x0hgsx2zcyesgoh55pdw,103.0
9745,HZL517,wgjp2pe0joxlhvcug28w,82.0
9746,I3CTYR,rwibsp8s3bdvfp31nax3,99.0
9747,6G0216,a8momk4azcxh2od3bi76,109.0
9748,HAHO4P,05gsj2k81zcr58i0i5ji,104.0
9749,0Q0YF4,5f56u5azcdpya71axoae,113.0
9750,3L8H82,hivbyrhvlthy87k05txc,102.0
9751,A9HZ2A,h540g0sfkyqebgba93p7,117.0
9752,767DA2,7j15go2y57ggrq3ji67c,110.0
9753,4FEEN0,ef3smkuijkqmqr0zmmwc,98.0
9754,19APJK,tq9eaxjol7sb6o8fkaqd,105.0
9755,Q7W276,6yi874x7rpv4uj1cji8u,98.0
9756,J3AJU5,z61kli2mffl8ub0s0mkw,120.0
9757,NFHAUN,xagmilzpup5hw135iq3o,122.0
9758,VERQZT,rf4yart1tca0wq8ocnb4,72.0
9759,1MVUFV,rysr2u2uiy8ug2nkp9o9,79.0
9760,KROQ6J,ac5v347ikq3yfa6gcwyh,117.0
9761,6FD3DR,ag6q4lx9pdm7bishu2y6,116.0
9762,QDVFKT,2rqn7hqbihf1vz4m9uti,116.0
9763,JJP9IP,d49wmrl37n5m73h7y903,100.0
9764,ESC3WP,2dy16clpof8k519o1god,96.0
9765,XQXMTQ,2c749b74hq93ro6fb1ym,95.0
9766,ZV83IT,zad8gyzbp6sx2j3nhpjp,100.0
9767,YUFOM4,miek3jt8mtagb9u5s7d4,99.0
9768,JO64QL,t96i8gohyftnei6ijs7p,76.0
9769,483YNO,jt4j98qll93nvdoy4iyk,87.0
9770,2VH8MR,8bc4mqg1bsbv2m1hco9g,72.0
9771,QU3N32,drh0g4wdruxvxa4ctvzy,66.0
9772,VHE51O,hb8t3hn5ql8vyx7og8ot,99.0
9773,E0DKKE,jiu6n8pao0b8dcrpkx8o,106.0
9774,GTI0XV,g1x8rytfa470z5idckne,96.0
9775,3SQ9LJ,42ryqyo3pxdvtwa03b4q,108.0
9776,84GOB6,jjrwdjxt9g8jco7qruzv,131.0
9777,574M8Z,qgnak2zklkqdl0jnr6nc,98.0
9778,WMIUTP,2f5t2h3wk3ok5fk93ulq,69.0
9779,ASD8RE,g64h55wsc1hu3vdh6pox,84.0
9780,7FOM98,07m5xtcd45lzsssqyzu5,90.0
9781,I9WQW5,xnbbeeutcd4jxctng948,103.0
9782,WGMTJC,5mfnbh7drupl980dvtbf,85.0
9783,AQMGF2,cthysxtqqqtjq6usrye1,112.0
9784,0P53Y7,dmczw3676bd6is500fl1,107.0
9785,D3162A,w1o4cnihyykg6dwe1evy,124.0
9786,JR6NYJ,e5oegxwz17sswjfpfe5j,89.0
9787,B5NVDB,lyu3kxjan6sdludsu39z,60.0
9788,MFB08Q,g838bmgr7ct76yxqfo1j,92.0
9789,T5HQIK,wz0ucjo2k075megmrk1m,90.0
9790,E9QHX7,he4xcizsngfusani3d9g,97.0
9791,9V7F5C,336yjwxccg3o0024g62l,103.0
9792,IW3LGG,hfxcevn4ptn653y7ywi8,111.0
9793,GDW9DJ,vrmo0zyyygkbep5deg9l,147.0
9794,7FOM98,jlmeh8oxe67518s6bz3f,88.0
9795,CZM5T6,jqd7yhnx6kyo72es19bv,148.0
9796,QVZQRX,lejpqhns81ip0k9x5gdg,92.0
9797,WA3NGT,nntpl11ezo4ifc2sew9g,107.0
9798,8ZD7DF,jfbvum5qstvsdhmgqwtk,116.0
9799,8312RI,fni68ti6d4mdqcoqf0cx,101.0
9800,8YI81N,hju24fpoe1q37ecpw3ya,121.0
9801,R8CJB4,dky4xdindhh64um8xq5w,70.0
9802,WY8RW1,m9p3r3b8anmvvrbvgv0h,95.0
9803,FP0XZY,ilmynw2uhxseyl8okb49,120.0
9804,KHAIRB,xgdlnmkdk1n7lq3y5zli,151.0
9805,3K27GQ,03s68az8td2h5il31pue,105.0
9806,7U75YF,f7aveoitrhrxwv1155y4,74.0
9807,RHZNF9,vh29wyhh87md297zrurl,78.0
9808,QRXFH8,1atvyxpolpuygi11x3zh,93.0
9809,FWDM6V,voqcowugwqilvmv9nfgi,58.0
9810,4000GP,q1zjo293nt1uhgumw1hx,120.0
9811,8MVCMG,uuq689da5uku1z6ncrzm,96.0
9812,D54KIU,c8qgzo6qvbfyd2nhjxvs,74.0
9813,ZVTKET,mx65qwgug3wda56ib45a,88.0
9814,1FY92G,95v8v4tk3kfml9n28kop,91.0
9815,OW0CEF,1j67lbfeb2l58qa481i4,104.0
9816,0C8K0R,6itajaqa6ira6vfsj2lk,65.0
9817,7R2GZK,fa32k3qx2pvfam4q1uhx,78.0
9818,42NWMV,elfptyovjrtmimvdygie,113.0
9819,GB5MKM,ktp5wtobidxckxd68c4f,84.0
9820,K33WQY,mylhad2uz3smbteti741,86.0
9821,I9WQW5,0s4dqhqs7dxtt5gxj6rt,119.0
9822,9DBXBL,8xcqxeqzti9bag661f9x,104.0
9823,YM5LIM,zphsoa966tmginiyxdit,81.0
9824,HTM412,a877njq7naa7nl1ly5p4,142.0
9825,2IHHPE,vj6lxx28d00pgz5ziquj,111.0
9826,W6I6IR,geeyt5ftliust18y1rb6,83.0
9827,8XXI6H,n4u13z8pktcxydxiij26,47.0
9828,7S9BXM,ikdqtq6jbyuzg10jnxvh,115.0
9829,ZH46U8,jhuktr9v4kbibhcfj1bp,129.0
9830,8I9B6J,cf2demf6qw739cpxiocv,117.0
9831,2DHR6F,hwnijkugre2f75gtkm24,108.0
9832,1UB3O8,iiyrg9for8b1n11p3w5g,82.0
9833,REMDSN,lh6xs70weibofe6gbcay,155.0
9834,TQW6JR,k95lcvdzp5omwtan4pll,128.0
9835,OKOQT8,uxuw39himsmk6ti2n0eb,57.0
9836,9JCCRF,lzeezxxb13qmoo62xudq,95.0
9837,KP7E99,nhtmkvgq7wn7pnlljou7,90.0
9838,0V5M73,routw0b09vc126rp14dt,121.0
9839,E9RPMQ,1nla12o19fnanku347g9,100.0
9840,V7VO3Z,m6yz90qpbct751hwut3n,128.0
9841,HAHO4P,f77bs5e5aete5iobrwlz,105.0
9842,UIZEP8,t77lgc9dcuma2mubx4tg,173.0
9843,MFB08Q,1hv2omxyun7543lv94gb,108.0
9844,1KKG26,2y62zwil56y7jx7dspok,83.0
9845,2SGVFP,0aiebc99zoga5gzxkx4w,114.0
9846,NC608V,y2kmsvicya7xo035ezj2,94.0
9847,7MJKB1,kyoykfb3alfxvmechliw,101.0
9848,YVR4BM,f0cipdxwqaai2smxakze,79.0
9849,YY2ERD,kx1dxue87m2efold7jra,128.0
9850,HMN4HI,ufkgqeom2veqrtaxm5s1,108.0
9851,WNJR12,9pwag91hr36ube0ekkj0,110.0
9852,IFDXEU,t1vgb6elks9qh6gx33u4,131.0
9853,CVUF5L,qegyrbsg3v8gss6umfew,113.0
9854,KR5P44,2617iueppc0cxa46m3ks,96.0
9855,Q8MFI7,a36lljy5w6zbokn5409v,96.0
9856,MLM0NH,zn34re7uwv80i7b1o3cl,73.0
9857,FWNGAT,ea09q6lzi7poay6rynor,107.0
9858,WHPCPG,vhmhkszlubztws4hcfqc,121.0
9859,DECJ03,007238l68h97r3gb7ned,76.0
9860,I25063,81wgrlr2t31vamr2xog9,87.0
9861,AQMGF2,2knx34vgvk5jbizmraqy,126.0
9862,UY1YCM,ke9fp844a74jw14j9pkv,120.0
9863,8J070M,a0vr7xsgkvrzs7dbystz,103.0
9864,RUXM3O,raaqtwir6hcsdi7mf7s0,111.0
9865,AW4NKX,gv77ldrsi8fpsfbp9vb3,120.0
9866,8RZ4OG,wr6719zvwbrilf1hps72,123.0
9867,KR5P44,76rjupb198tw89s7z3wv,89.0
9868,L9PX30,hrrix6pri5qdiicrcv43,114.0
9869,Q4TTXM,aqcqehxb4036w4fl1d2e,69.0
9870,FBSTHH,2t44u5k3r23n48kmbn4d,95.0
9871,DECJ03,avs0f3r1us4lddl6qolr,78.0
9872,SLQXBO,u5v76orz7wlc9vofikxv,88.0
9873,G4GETB,ctwwube472j8xhwn23qx,113.0
9874,0BU69G,96b0silgic0u7jio0pk4,126.0
9875,1UN76Y,x4aqm6nsuuy7s43ido6x,91.0
9876,ADT3FC,pa9ej5ipo6l3ztzdc4aw,62.0
9877,328SXU,7re8tkfud47dahypzp6p,107.0
9878,FAQ2P3,iadv3tkmo6cffwjkne9o,97.0
9879,F8YOJU,jp24pcfgqjshcskurt5q,120.0
9880,N1S0PL,cogct921555nil5fmjkt,98.0
9881,YNWM0Y,baoskdxvkee32udbwvgh,136.0
9882,3OA1GN,dnjh4j2iyaatc6t8apoz,69.0
9883,1Q4OTC,w9pf3btmt9bswl7vjafi,86.0
9884,8ZD7DF,ckio16s5r0gt2jvkpca2,98.0
9885,HG0NUD,iso6xt3swws04urjvaaz,117.0
9886,5OYZ1C,42iecgg8eqy9mmhv8453,113.0
9887,4EJU52,vsgi46xmzyzsghpt7szt,87.0
9888,472C6X,he8yxvwovb775b0q47vs,108.0
9889,Y8FRC4,1rem4c6zftvs644smz7o,122.0
9890,2LDFH5,fnijatwqy7eqm1zjdu5q,110.0
9891,JSJRF7,bh62l51ww4jog53z71bk,117.0
9892,HB4QAW,foxrl4om713m336sxxe2,93.0
9893,96Q3S7,d0k2yop0lphczgvnse17,90.0
9894,KD8R2D,6d31q0fneq30ojwoovj2,76.0
9895,7PADHG,csdrm7zfjcrq4k2q7x6g,83.0
9896,XCFS1M,005yhpaehp7w1d5uzfrh,81.0
9897,IRFPMN,wwh47s6o787eh95r1z6j,70.0
9898,6OIDJZ,za2qk487h2fw0ykcf1ag,95.0
9899,P4C7II,d50wktfy8gyu310551rw,91.0
9900,9P30O4,vnu0hlkhgygnai0gq1i8,75.0
9901,SU288E,f0b8990mu68xfmbckj3w,140.0
9902,7MW65Q,mog454xsntgdd6o5247j,102.0
9903,MOKN8U,tb465joj9sobt627z00t,51.0
9904,099TPJ,fvfz0naknaxxo4q3siet,99.0
9905,IBH4F3,jo1oak9mlvxknvpt80dh,77.0
9906,DQMYNL,74u9c233why76ipx0hur,117.0
9907,OIGTUX,mvhwxlrn5d64njcbnozs,108.0
9908,8N8OEA,0wazsstsh5ql7zhatom7,133.0
9909,JT20JE,ex4jgh9hfr4dzv77a1ny,110.0
9910,C9IOIW,0mcd970r3rxxdah1p16r,80.0
9911,9DDDHR,koprmfqc4r5t3y2393bc,116.0
9912,0LGIBI,0g1hegpxj22jijdfrp7z,76.0
9913,VI8RYB,oex9txm89w080xw41w9q,103.0
9914,LSLZ56,ix228z2g85b1qfbqpuy8,94.0
9915,DMFQQP,2hn6z3zftnzl0iosaexs,94.0
9916,2SKW4U,77fiozxghpxmoz45t84b,95.0
9917,V5RZ9M,0kdi85x6h3ndzn2p1n44,151.0
9918,N0902Y,pdwhud5brwh04j1qhqvd,90.0
9919,W5JVCW,lfhp3xfmf69wyuxqn40n,120.0
9920,B99JYA,9ccld1euphxuxs1s8t6o,117.0
9921,V2V1K7,g4pvbh1fnbxrh31db38e,116.0
9922,GO5KFZ,9czrykiva3o1jw4pnyp1,118.0
9923,NGK8FN,v8fa7uaqwoemkpn9o3oa,107.0
9924,IPEAMM,4r8rxsdlt4q3s2bw2kpn,107.0
9925,HFYD47,yd5fkpk9ujp6562zqvel,53.0
9926,YZQ35J,42a9ms44lgzoxv5vw8pf,105.0
9927,6KGMPZ,ocx9lpntaklprn0ba96b,42.0
9928,XFII90,80xm4hhlrhtm6d9khxu0,107.0
9929,0OYHYO,2q67vcpujqu8kmlo5yyt,124.0
9930,5IHQMA,fjfl6c1c2lk1wem4mjko,92.0
9931,N2E9AE,k16pg7hfo224mpfwf2ce,124.0
9932,09CYPR,d0azm51wzy4oieeoi2zv,95.0
9933,THPX9H,2lee1xcwjn0om2h7j36i,92.0
9934,3XAMK7,d2b6ai6i59xouwntynw3,96.0
9935,2DHR6F,xe244hwqx8gf1qe92p6o,134.0
9936,NC608V,mu239o5uakn8twp963mb,94.0
9937,7MJKB1,83ctyw334w7dbpe8ahgk,106.0
9938,84GOB6,3opbma2oi04qoydy7knr,128.0
9939,J39923,j5xgqitwksw9ye38101y,132.0
9940,QVZQRX,3kpngd3sqakh4l9udkbd,94.0
9941,P2A5OX,yzqvrejbx16on2k3uxbf,102.0
9942,S05XGL,9m3mato3nmdx8brpjr1u,106.0
9943,J3T7IM,kkbotp6wnutyjyebhrl4,68.0
9944,A8GDQ5,pu4frcrcu1sx22v7vrfd,92.0
9945,HY9FNO,eqeftobte5092mz5qlu2,94.0
9946,SHQZ0R,l9i5oe6u3seebm3fgypk,112.0
9947,Z23SZG,57h6dvgkqm8pti1dwi5q,127.0
9948,0V2XRO,v2nbja21jtu22iyupmdj,82.0
9949,MG3XDJ,g4wgsgtqdiogw7xgvtps,71.0
9950,5IHQMA,l41bw8ufdqresbyscx9j,104.0
9951,4CUXP1,8syed8ly4dft42uw7541,154.0
9952,8V2SFN,sezv050smb3aj1ami0pd,107.0
9953,5P9D8V,plg6e7j2faw4rjpigsr6,91.0
9954,M9ZMJX,sfmlukpm0le5mv7i4psm,80.0
9955,CVGVC8,83hvhpjhxi5rhx18ks9l,87.0
9956,RELOBM,yrro4ri9uti9fshs5p7p,89.0
9957,Q2TK1P,b92gdvkknq72ngr5atvo,78.0
9958,Z70QYG,lpvjfinlda974dfx41et,135.0
9959,1HDGTD,9nymu98l7qg5jwhtu95d,136.0
9960,IY8VD3,o9dp83tv4kaubxcdlorm,93.0
9961,ZVTKET,ejcv86v491xb3ibbivne,90.0
9962,2X0W30,177pb73q6hkf1zlbuj7q,85.0
9963,NEAV9P,o7muy0xl0xvvnbj2b52h,110.0
9964,CW1XZ2,66pdkv8oxautakca1yt9,106.0
9965,KP7E99,q6pn4kq09lpcvoxojpbx,99.0
9966,YIHAOU,dbtgke25ds95vtcg6vsr,81.0
9967,YOB9FC,9l6c3vnz9nyhh53qwri6,63.0
9968,CNY7BB,v39qz1aoxdqxksnpmndu,104.0
9969,BWKL63,0l99fe32n7sryhoz9fh1,126.0
9970,K90A3T,kn253tcp4ygmf280xb6p,115.0
9971,S4RGWE,px20rb6r9d7c60n6pcp9,96.0
9972,LOIQER,4zzako66lqrgifi5w7xt,126.0
9973,8V2SFN,pl957xm0nfz3yi7q72r4,95.0
9974,K90A3T,4ukxr5238ple1radvdi1,106.0
9975,41V9AF,ea1n8tcjs1aevkf7irya,105.0
9976,7MW65Q,vumv5ae4iwp1zdjmyu8i,99.0
9977,8W266W,1bz1h2siremnnis1cchu,89.0
9978,L0NCLK,bjw7bxpge9fg4tpyfrzl,68.0
9979,CVXQYX,tpploqwyyuqmawbfowk4,96.0
9980,WQFUTF,jgdnwnylv3x24gopatrg,74.0
9981,AI1MQL,1f9ug4bboma4y4mi10dj,127.0
9982,4R896Z,nwr57be6kmpeyktl7c5t,120.0
9983,31B1P9,lx30r8gcu23cxj999i7n,131.0
9984,JYPHDV,ygh77nkw76lyq1fe999g,97.0
9985,F12P9L,qfddczpjb2iq4g1xi4rh,108.0
9986,7K107K,v1ctad7cusoeektliahb,85.0
9987,I25063,wi6hotiyqaododa8qu6q,80.0
9988,ERFG87,bnx989y3ej9jkj8nvxj1,89.0
9989,D6Z1X7,aa9v7zunfwrp41prir2w,130.0
9990,T47LOV,gyqamezcdbk9sbxa8wh7,121.0
9991,YMW2FY,7krl4pjy7zq06s3w9xjn,73.0
9992,WO0BR3,hcu9ojips6oagf10uglt,117.0
9993,PZ8AUG,kb2zhjefhurpzznsfkqc,98.0
9994,2IHHPE,uq5074a569vujhgscy6c,142.0
9995,88TPTA,oah9bb9pvlvazc9w24eh,92.0
9996,YYFUDM,t6p9zl5yzlcc88gkmm09,127.0
9997,OZX5CD,x6qond3q7hhq4sxtgmnl,101.0
9998,Y3HEOJ,w3k5mapah903ptfxo4w4,109.0
9999,3CWOZG,z8mk8u45oj5z1j24cklu,145.0
10000,5HGRD2,y69bf3lqdcpg27lv9k86,107.0
10001,EX7JQR,qmlvmd9nxn4cgemwhucc,77.0
10002,LOMKBI,q2ja8mogue8f91xlzm80,85.0
10003,110C1P,u3lvxhklsagdways8bz8,72.0
10004,FZWQ2F,5nq60icsohgqxrdmznpk,92.0
10005,V79T5O,tx94wgvkfabkuc1k2zdt,71.0
10006,PGCCVE,q3yn38685im6lngxv3v5,95.0
10007,XSFMW4,a34dhxnifml8aaki0i7d,110.0
10008,CPMQUO,ilht84u5eaxa3akvev8n,88.0
10009,Q3UAN3,p37k9edrtkjsa07n1ikn,81.0
10010,QIKRAT,hb1ehiqc97nkxzzev2dd,86.0
10011,I25063,zj01j9jesysbdlie8c8k,79.0
10012,YNWM0Y,2atujiof4f65we3n6i7b,113.0
10013,30N4E6,pjfg8c4owujywyngey8o,89.0
10014,P5SD66,87219y9d1y9atjkpyfdh,114.0
10015,WR7BVB,158v7do2wgbjfzq8aqpt,105.0
10016,IW3LGG,kch6neazn1vnxw1llyzk,121.0
10017,X45SOV,295rzl5vcs36ng976mse,62.0
10018,PI9DMZ,2s94x4qz2a685g97lwc4,78.0
10019,U6UR8Z,dlgfreon45su8achxup9,94.0
10020,ZO5U7J,q4o2d1kwu4a9e149po9u,73.0
10021,WUKQ67,sbpyty5xsthaezznqjp9,114.0
10022,KZSPXM,8v5h8m0qdd88xx79574a,64.0
10023,YY2ERD,bkwnjks7bql22uzk56q2,145.0
10024,VV6XL3,rhzgcbjamq7pcrgqnfhj,94.0
10025,55JLG8,s4sgftp71ghigfbkbsoa,108.0
10026,HPX9EM,wgro7ic4465xklnsxzsl,71.0
10027,XGKHW8,9qyfeucvveeazx17r8nx,115.0
10028,CJGVHL,8y85bnzanbphq52x6zsl,165.0
10029,5YANLC,xojrvy3ge403x1gkcw7p,84.0
10030,OH6KW9,1z7v4bfhsvf0l6evbrqq,128.0
10031,J6NDC9,iijt92pax8ipp0t6azev,114.0
10032,V9CGR1,toj0gvh58b3g13dptxs5,111.0
10033,IQUY57,w1vc2vof1fx9wykdh4kr,121.0
10034,LS8T18,t4hxoanipakbou1g6o6r,129.0
10035,QVZQRX,4cutpxnc17e8lnh2m6hm,107.0
10036,JDL3SK,nqom67tv8vkohve17oib,107.0
10037,5LIKEU,h9t2ctgjye16nxyzd9nt,72.0
10038,KVJD6H,mm0lidx6gwv0d9bh3thx,97.0
10039,3YUAK9,ug2efrjr6e6wzub8w2of,93.0
10040,GGUNYU,k91ixgkcdl3d99llfqsj,93.0
10041,BX6IW6,wiw1elxokn4qx8qud9e4,137.0
10042,6XEC4Q,hc9xh9xo8m8jd6mbyeub,111.0
10043,G78J2P,znyh23xbetq14ie6lu5d,110.0
10044,WFS6UJ,4u7t151x5cbxxjkqkiek,115.0
10045,7C2Z8L,rbmhqa2ktolvyadot2r0,101.0
10046,GJBX4W,msdy7kt1iqp6z8xoyudl,95.0
10047,WHHLQM,mvxuwraotb13xg4nuqfb,86.0
10048,JNVY4P,plpo0vuugn9dosjuyosv,100.0
10049,OZX5CD,l6nvc0nqqlo6mpglaoyz,117.0
10050,IYUCC4,fr4gr5sm0rm9gygcrcib,71.0
10051,DXC8M5,ba19wdenk6p3oa47bq4m,107.0
10052,UHH2MF,n2qmidth3omvqmf34kto,75.0
10053,HPG3OT,owjngr8fxsll5y830mhl,72.0
10054,EXVA5X,25ozcjeojzhzcrypyoiq,105.0
10055,H7UHS8,d26urre2ym8mkdwogztj,126.0
10056,YXHK9P,bi6slygvkjnuw06kt5cn,128.0
10057,K7V5OH,6c6jqf6qjogky0bp3qg4,101.0
10058,MLM0NH,9uk1yssyu9xbozl639lz,82.0
10059,0WN5QK,0bmgy3z74w1xojzm033c,100.0
10060,TIZ4C5,y6ett8cvtcpr17h7p039,118.0
10061,CKA9N5,csusa8wlgwvn2a1zmdcc,132.0
10062,LM1Q3M,cpsyctb9o5n3qbxit2uc,97.0
10063,NIMR7H,paxq03cgqu6vrx2733en,117.0
10064,IQUY57,hhck4wq1v0q6it6gv1hi,134.0
10065,PWJUY7,z1phh1k1uku54u2ce59p,80.0
10066,9IN8H7,dx3bp40zbhskkbxlrvjq,86.0
10067,OMPPAW,fasmauzqkrwteofcvvjx,112.0
10068,WFS6UJ,22b2ng951iah5og2bky5,116.0
10069,FMEY7N,9op5podlbdr8h361f556,67.0
10070,8G2UOQ,qenhrqptd0qumb6ky4cp,156.0
10071,LUGVSG,u8g10r32whspqx1nqve8,118.0
10072,L7HTH0,71mgl00xz35bfpizndpa,89.0
10073,IA54Z8,h0gvp6841ttap9yd1n6u,108.0
10074,7F2BVV,fsd6tt80lvlfvsz4at5n,106.0
10075,D0XZRQ,0gloq8plxioyn7k9o3dw,86.0
10076,4E3O9K,isclvp86t6w8btwz5sia,112.0
10077,ZYYP80,9pi6a73tt8xufthaymf4,77.0
10078,8IZSIM,y9gmby8t8vdyg8ar88x9,95.0
10079,J94SAE,f5z7jul0m87jb75065qa,72.0
10080,8BIKG1,hxsohwlcei210v7p9fjr,87.0
10081,OL8QNX,34xris6e3vbv0iiear0w,68.0
10082,0C8K0R,qkhitfo80tsjkifqc0wj,76.0
10083,C2CQ2D,azik54c2y4hl5kcxqlag,90.0
10084,8BIKG1,c9tnu42o5eq19a4l062k,112.0
10085,WLS6N4,o2llgthkmze0uavmvkfv,112.0
10086,0ESOY9,ycux1aa1o3qet7e5e7uw,113.0
10087,A7YDXV,gtbkds2edumid7je55kb,108.0
10088,XRRLG9,tvfjfunrv3dnt13fad4t,86.0
10089,YGG5DT,oq32yr4kgefaxrtj5nfj,101.0
10090,QM6BB8,8ou3osqi1pu2dod7e4eh,105.0
10091,OCK8YR,3g9ngomgc1mb32dtaf3o,65.0
10092,M0VPSD,c9t1wv8nvhcfh7qe9xoy,109.0
10093,ME7ZI5,rzphmg4ameiwfg026r2i,117.0
10094,ANI8EI,dtq0hfipafb3w4244tfb,86.0
10095,KZTSVA,s1tvxjco08uky01mlhdw,108.0
10096,2ZA41A,j5l51bq5fcpbqeazmaja,80.0
10097,LLSXAZ,tj1uicuiq30l7nmu3nt4,57.0
10098,TVUCH5,t0074rb6xavgqflyj51q,102.0
10099,4I082S,co50h4dn9gce0wubk2eq,114.0
10100,9KHR4J,fw1869sbkac2ms596g80,88.0
10101,328SXU,xbhgydtl6tsr5pmtkm8f,118.0
10102,W1WLNU,zvmyjbxjs4zpvl985l5u,109.0
10103,L9K8YX,o17u47rj7w4g9ldmkepp,92.0
10104,YVLTJ7,sbnrg8zqbsz8zh0sl6ds,121.0
10105,VBOHPK,ugom7x8vjz0dl66qlvmn,116.0
10106,VLY82I,rheizq1p2igu64gzfrtm,132.0
10107,EG5KGJ,yquag9g021n6acfp2x9c,88.0
10108,MIZMV4,xsr6ob39hvsa3075pqvt,125.0
10109,MLM0NH,v7zs5vgmqfghh7cfyc4v,98.0
10110,1OKJ52,wg9jtfezkdhlkm32tv7r,115.0
10111,62ZIHR,q9ywxbokin12mn49vwut,108.0
10112,YWZVF5,fr45rkimi7lvadlzw0h8,84.0
10113,WXW610,ikzpk0oktk6xa5jjsuwy,115.0
10114,J28R1V,8mj8saqlsdzs7p7976l9,73.0
10115,JN6U58,ace3d5m19nvlbe7j6mq3,61.0
10116,3U748B,0u1825x28wgqt5alvxd4,125.0
10117,SS242V,4z7zxt9bfajqu0hus4k0,137.0
10118,3CWOZG,m51k12tvwuh6t2izucau,130.0
10119,GXTO0A,8dywfts65ajfbekoienz,97.0
10120,MQPTUU,pyfxh0aovm2gmtbntqwo,108.0
10121,XUBZAA,qp3l9ix01vnexsanccns,49.0
10122,PWJUY7,in0h2an4yv3polpxihck,78.0
10123,JDL3SK,ewb3skbfvsfap26b8tz6,107.0
10124,5JLGBC,61thotrylm3g7euc076c,137.0
10125,RIHG7I,bdkmxm1jlt9fakpbo0wd,83.0
10126,V40YGX,uy1ud9ny9g255zzluy26,113.0
10127,ESC3WP,rcslzpfmbbbc02qyhn94,120.0
10128,1QWQE1,9x0os03iplreljgqwmgw,103.0
10129,M04FP2,xin0oeq31m3n1lrog1up,85.0
10130,RXU6IR,ypfor9tbajkvtb8tsv1c,105.0
10131,QN0RBF,62n7tgnqte3b4uhszuwr,96.0
10132,0RYH6L,vwu7w9bzuyuiwq1pyata,72.0
10133,2O26N3,jqee4hyvrsirvypigs1p,78.0
10134,5JL5JF,0ij1392oujbwdeubqkf7,144.0
10135,DEOJZW,h86ovtu7chw7fiqbhmwh,110.0
10136,NU7OOM,78o3xg5948xpgchmsc88,102.0
10137,0G5HLQ,2k1hsxx1kcxgsd3e8lin,158.0
10138,343MSI,erryal3aj4vbcziem4xp,148.0
10139,114CKU,g1f8l2sovpzrxtsnth9i,130.0
10140,LSUFNS,b1tqd5rrciy6e3saxdo2,144.0
10141,X51ZM4,9pj8bzs2kk04oy4vuh2h,93.0
10142,9G4CUT,2qixrrl0b2v47w5lqqpk,135.0
10143,P4ZOM4,5wbysdyirs3cxgrq3ze1,93.0
10144,LYLH15,79wx6dosksqj2srj56fn,143.0
10145,2KXSQU,5rtwqm7uuemh9378wqw8,64.0
10146,M8EWAJ,h9x9kpn9g61eh0ws07qy,95.0
10147,GOTM3A,ongwvnt3q1ie04wft4jf,92.0
10148,RZO6CK,odp9g9mz1sf08v2onzv8,91.0
10149,YPUN2F,974fn4w02t8icqz1rwxy,63.0
10150,BR3AKI,adnzu39vcqhypinkyx5b,113.0
10151,767DA2,a0kcclkp6d1xaqb6z0az,109.0
10152,3O0PO6,inttuuxn6bxsyrgrymm2,113.0
10153,AE70KW,c5sa8qp0lszz1zpr2eeq,88.0
10154,GJSYX6,sm4bot9ohn25udrsy3t4,79.0
10155,7BDTPL,18pwr6zinb2hnpwzxyaq,137.0
10156,7HZ9ZE,tp0y3h8bixn2bud5koq2,91.0
10157,8N8OEA,niplssx79uaumj5f7mlx,128.0
10158,Q3UAN3,0ejcampvexbztaw6v3df,70.0
10159,IFPKAK,use63kmedr85zq318lzx,108.0
10160,UUANP4,vp3mfljxm0xizos4tc4v,76.0
10161,IR3UXV,vpolk8uzdv7m9fd93bhl,134.0
10162,ALCZU9,yb73yfst13co4o5s8wyv,90.0
10163,ZE8M9Q,wq4r1qc9pvuwo861y00f,134.0
10164,KKU81M,nio0pjkv7e2q8k490wns,132.0
10165,TGKQUU,n1v64jask9z2qvfcw0l4,97.0
10166,LFETHR,ub8z42ocj6nrjdfkz643,104.0
10167,M3TEB1,jxbqxewyce5vrvf4iuco,83.0
10168,2YKG8D,6141mv00t9523eqo4a6z,112.0
10169,QM6BB8,ovelk8xt0ci8qymdarq7,125.0
10170,FR7DID,a5yo0iwvyv5n3t1d139h,96.0
10171,XFIOQA,tpwqwa1b7nzuy5v7pbc4,104.0
10172,DXJ9RR,tledaes8nxxyby3xitjt,157.0
10173,QM6BB8,yqo7f9cz2hch0eewdm4d,118.0
10174,EYV9TQ,o8f1gqairebrigp8640t,110.0
10175,GTBUVX,x6llkvpnr6rjyjiqy9qi,128.0
10176,P4ZOM4,sds38aolrurzosyq99i8,87.0
10177,Y0A997,t61vzd75u44bslvr14cs,101.0
10178,8RHER6,xsw71lebpsvtyhg9dyft,114.0
10179,7PADHG,7ba8dghcshnk51slvzj5,71.0
10180,5NZICW,ndkeuajf3p6oz88zzb97,93.0
10181,MQPTUU,jnr1ng4e2owxy94zjhoc,83.0
10182,JY9BOL,d62bi0d9cjmjd1iy9r8k,102.0
10183,JEK1XD,cf2a5jlccysmjycjcgt0,125.0
10184,MCVXKU,8s12qc6dihuvz12btldq,82.0
10185,SXF3O8,0lnwo0jnlanicrsiayko,60.0
10186,2FQFWL,yj4h9lm3emw0nbk13kzn,104.0
10187,CO9ZF9,vwn13v6k14uwuvewzx2y,98.0
10188,MPDA97,r6qv2v4ofqocer8dvj3d,83.0
10189,ZH0U1A,13f4yibuigjoli6gthgv,114.0
